"Year","AV","iteration_id"
2013,"0",12419
2014,"1",12419
2015,"2",12419
2016,"1",12419
2017,"1",12419
2018,"1",12419
2019,"1",12419
2020,"1",12419
2013,"0",12420
2015,"1",12420
2016,"2",12420
2017,"1",12420
2017,"1",12421
2018,"1",12421
2019,"5",12421
2020,"7",12421
2017,"3",12422
2018,"5",12422
2019,"6",12422
2020,"2",12422
2013,"1",12423
2014,"4",12423
2015,"6",12423
2016,"8",12423
2017,"3",12423
2018,"0",12423
2019,"2",12423
2020,"2",12423
2013,"10",12424
2014,"16",12424
2015,"7",12424
2016,"3",12424
2017,"2",12424
2016,"2",12425
2017,"3",12425
2018,"3",12425
2019,"5",12425
2020,"3",12425
2004,"1",12426
2005,"5",12426
2006,"3",12426
2007,"1",12426
2008,"3",12426
2009,"4",12426
2010,"2",12426
2011,"9",12426
2012,"7",12426
2013,"4",12426
2014,"18",12426
2015,"8",12426
2016,"6",12426
2017,"7",12426
2018,"5",12426
2019,"0",12426
2012,"0",12427
2013,"1",12427
2014,"2",12427
2015,"1",12427
2016,"1",12427
2017,"1",12427
2018,"1",12427
2019,"1",12427
2020,"2",12427
2017,"10",12428
2018,"11",12428
2019,"4",12428
2020,"6",12428
2017,"5",12429
2018,"6",12429
2019,"7",12429
2020,"8",12429
2017,"1",12430
2018,"8",12430
2019,"6",12430
2020,"7",12430
2013,"1",12431
2014,"1",12431
2015,"1",12431
2016,"1",12431
2017,"3",12431
2018,"7",12431
2019,"3",12431
2020,"1",12431
2010,"6",12433
2011,"4",12433
2012,"6",12433
2013,"11",12433
2014,"8",12433
2015,"5",12433
2016,"6",12433
2017,"2",12433
2010,"1",12434
2011,"6",12434
2012,"9",12434
2013,"12",12434
2014,"7",12434
2015,"9",12434
2016,"1",12434
2017,"5",12434
2010,"1",12435
2011,"0",12435
2012,"1",12435
2013,"2",12435
2014,"2",12435
2015,"4",12435
2016,"4",12435
2017,"6",12435
2018,"4",12435
2019,"3",12435
2011,"2",12436
2012,"4",12436
2013,"2",12436
2014,"2",12436
2015,"2",12436
2016,"3",12436
2017,"2",12436
2018,"1",12436
2019,"0",12436
2012,"3",12437
2013,"2",12437
2014,"0",12437
2016,"4",12437
2017,"2",12437
2018,"2",12437
2013,"1",12438
2014,"0",12438
2016,"1",12438
2018,"1",12438
2019,"1",12438
2020,"1",12438
2013,"1",12439
2015,"1",12439
2016,"3",12439
2017,"2",12439
2018,"4",12439
2019,"3",12439
2020,"2",12439
2014,"1",12441
2015,"10",12441
2016,"14",12441
2017,"6",12441
2018,"6",12441
2019,"4",12441
2020,"5",12441
2017,"2",12442
2018,"8",12442
2019,"7",12442
2020,"6",12442
2017,"3",12443
2018,"4",12443
2019,"3",12443
2020,"2",12443
2017,"16",12444
2018,"15",12444
2019,"11",12444
2020,"12",12444
2017,"2",12445
2018,"1",12445
2019,"2",12445
2020,"4",12445
2017,"9",12446
2018,"6",12446
2019,"9",12446
2020,"7",12446
2013,"9",12447
2014,"6",12447
2015,"3",12447
2016,"9",12447
2017,"7",12447
2018,"6",12447
2019,"1",12447
2013,"1",12448
2014,"1",12448
2015,"0",12448
2016,"1",12448
2017,"4",12448
2018,"0",12448
2013,"2",12450
2014,"3",12450
2015,"2",12450
2016,"2",12450
2017,"1",12450
2018,"0",12450
2020,"0",12450
2017,"8",12451
2018,"6",12451
2019,"8",12451
2020,"3",12451
2017,"5",12452
2018,"9",12452
2019,"8",12452
2020,"8",12452
2017,"2",12454
2018,"4",12454
2019,"0",12454
2020,"0",12454
2017,"2",12455
2018,"2",12455
2019,"1",12455
2020,"1",12455
2017,"1",12457
2018,"4",12457
2019,"4",12457
2020,"2",12457
2017,"3",12459
2018,"3",12459
2020,"2",12459
2017,"3",12460
2018,"4",12460
2019,"1",12460
2020,"4",12460
2006,"3",12461
2007,"1",12461
2009,"2",12461
2010,"2",12461
2011,"8",12461
2012,"12",12461
2013,"14",12461
2014,"6",12461
2015,"6",12461
2016,"6",12461
2017,"2",12461
2010,"0",12462
2011,"1",12462
2012,"1",12462
2013,"2",12462
2014,"3",12462
2015,"6",12462
2016,"3",12462
2017,"5",12462
2018,"3",12462
2011,"10",12463
2012,"9",12463
2013,"2",12463
2014,"3",12463
2015,"7",12463
2016,"2",12463
2017,"7",12463
2018,"2",12463
2019,"5",12463
2020,"0",12463
2012,"0",12464
2014,"1",12464
2015,"3",12464
2016,"1",12464
2017,"1",12464
2018,"1",12464
2019,"0",12464
2020,"0",12464
2002,"8",12465
2003,"8",12465
2005,"13",12465
2007,"7",12465
2008,"13",12465
2009,"16",12465
2011,"12",12465
2012,"17",12465
2013,"6",12465
2014,"9",12465
2015,"12",12465
2016,"4",12465
2017,"4",12465
2018,"4",12465
2002,"0",12466
2004,"4",12466
2005,"4",12466
2006,"1",12466
2007,"14",12466
2009,"14",12466
2011,"10",12466
2012,"7",12466
2013,"6",12466
2014,"2",12466
2015,"3",12466
2016,"5",12466
2017,"0",12466
2009,"2",12467
2010,"0",12467
2011,"9",12467
2012,"8",12467
2013,"8",12467
2014,"12",12467
2015,"7",12467
2016,"7",12467
2017,"6",12467
2018,"2",12467
2012,"3",12468
2013,"4",12468
2014,"4",12468
2015,"3",12468
2016,"8",12468
2017,"6",12468
2019,"8",12468
2020,"2",12468
2017,"2",12470
2018,"4",12470
2019,"0",12470
2020,"5",12470
2013,"2",12471
2014,"2",12471
2015,"1",12471
2016,"1",12471
2017,"1",12471
2010,"6",12472
2011,"5",12472
2012,"5",12472
2013,"7",12472
2014,"6",12472
2015,"1",12472
2016,"2",12472
2017,"2",12472
2017,"1",12473
2018,"1",12473
2019,"0",12473
2017,"1",12474
2017,"1",12475
2018,"1",12475
2019,"3",12475
2020,"4",12475
2017,"1",12476
2018,"9",12476
2019,"3",12476
2020,"2",12476
2011,"3",12479
2012,"7",12479
2013,"5",12479
2014,"3",12479
2015,"0",12479
2016,"4",12479
2017,"2",12479
2018,"3",12479
2015,"0",12480
2016,"3",12480
2017,"0",12480
2017,"15",12482
2018,"11",12482
2019,"3",12482
2020,"7",12482
2017,"4",12483
2018,"6",12483
2019,"10",12483
2020,"8",12483
2017,"0",12484
2018,"2",12484
2019,"2",12484
2020,"1",12484
2017,"5",12485
2019,"0",12485
2017,"0",12486
2018,"0",12486
2019,"1",12486
2009,"2",12488
2010,"1",12488
2011,"1",12488
2012,"0",12488
2013,"0",12488
2018,"2",12488
2017,"4",12489
2018,"6",12489
2019,"8",12489
2020,"5",12489
2014,"1",12490
2015,"2",12490
2016,"3",12490
2017,"1",12490
2018,"2",12490
2019,"2",12490
2020,"2",12490
2003,"8",12491
2004,"6",12491
2005,"8",12491
2006,"7",12491
2007,"9",12491
2008,"5",12491
2009,"12",12491
2010,"5",12491
2011,"6",12491
2012,"7",12491
2013,"7",12491
2014,"5",12491
2015,"6",12491
2016,"4",12491
2017,"3",12491
2008,"0",12492
2009,"8",12492
2010,"7",12492
2011,"3",12492
2012,"4",12492
2013,"6",12492
2014,"1",12492
2016,"0",12492
2017,"0",12492
2018,"0",12492
2020,"1",12492
2009,"1",12493
2010,"3",12493
2011,"6",12493
2012,"8",12493
2013,"8",12493
2014,"4",12493
2015,"8",12493
2016,"2",12493
2017,"4",12493
2018,"3",12493
2019,"2",12493
2017,"3",12495
2018,"2",12495
2019,"4",12495
2020,"4",12495
2017,"0",12496
2018,"1",12496
2019,"1",12496
2020,"3",12496
2017,"1",12497
2018,"1",12497
2019,"2",12497
2020,"0",12497
2017,"4",12498
2018,"8",12498
2019,"9",12498
2020,"3",12498
2017,"4",12499
2018,"0",12499
2020,"0",12499
2017,"0",12500
2018,"1",12500
2019,"0",12500
2017,"3",12501
2018,"3",12501
2019,"3",12501
2020,"4",12501
2017,"1",12502
2018,"1",12502
2019,"2",12502
2020,"9",12502
2017,"2",12503
2018,"1",12503
2017,"1",12504
2017,"5",12505
2017,"1",12506
2018,"0",12506
2017,"1",12507
2018,"9",12507
2019,"4",12507
2020,"6",12507
2013,"0",12508
2014,"1",12508
2015,"1",12508
2016,"3",12508
2017,"6",12508
2018,"3",12508
2019,"4",12508
2020,"4",12508
2017,"1",12509
2018,"2",12509
2019,"4",12509
2020,"5",12509
2017,"1",12510
2018,"1",12510
2019,"3",12510
2017,"0",12511
2018,"2",12511
2019,"3",12511
2020,"6",12511
2017,"3",12512
2018,"6",12512
2019,"5",12512
2020,"0",12512
2017,"1",12513
2018,"4",12513
2019,"3",12513
2020,"0",12513
2017,"7",12514
2019,"10",12514
2020,"6",12514
2017,"1",12515
2018,"1",12515
2019,"6",12515
2020,"5",12515
2017,"5",12516
2018,"0",12516
2019,"0",12516
2020,"2",12516
2014,"2",12517
2015,"2",12517
2016,"1",12517
2017,"6",12517
2018,"0",12517
2019,"0",12517
2020,"2",12517
2017,"2",12518
2018,"1",12518
2019,"2",12518
2020,"5",12518
2012,"4",12519
2014,"1",12519
2015,"2",12519
2016,"4",12519
2017,"2",12519
2018,"3",12519
2019,"3",12519
2020,"10",12519
2017,"1",12520
2018,"4",12520
2019,"3",12520
2020,"4",12520
2017,"2",12521
2019,"1",12521
2020,"1",12521
2017,"6",12522
2019,"5",12522
2020,"1",12522
2017,"8",12523
2018,"5",12523
2019,"2",12523
2015,"0",12524
2017,"0",12524
2017,"2",12526
2018,"3",12526
2019,"5",12526
2017,"1",12527
2018,"1",12527
2019,"3",12527
2020,"1",12527
2017,"2",12528
2018,"7",12528
2019,"3",12528
2020,"8",12528
2017,"0",12530
2018,"1",12530
2005,"2",12531
2006,"0",12531
2007,"0",12531
2008,"3",12531
2009,"3",12531
2010,"9",12531
2011,"11",12531
2012,"11",12531
2013,"9",12531
2014,"8",12531
2015,"13",12531
2016,"5",12531
2017,"3",12531
2018,"7",12531
2019,"10",12531
2020,"7",12531
2007,"0",12532
2008,"0",12532
2009,"9",12532
2010,"8",12532
2011,"13",12532
2012,"11",12532
2013,"9",12532
2014,"6",12532
2015,"3",12532
2016,"7",12532
2017,"4",12532
2018,"4",12532
2009,"3",12533
2010,"1",12533
2011,"2",12533
2012,"3",12533
2013,"5",12533
2014,"3",12533
2015,"2",12533
2016,"4",12533
2017,"2",12533
2011,"3",12534
2012,"6",12534
2013,"6",12534
2014,"6",12534
2015,"7",12534
2016,"5",12534
2017,"4",12534
2018,"5",12534
2019,"0",12534
2020,"0",12534
2012,"1",12535
2014,"7",12535
2015,"4",12535
2016,"4",12535
2017,"1",12535
2012,"0",12536
2013,"0",12536
2014,"0",12536
2015,"0",12536
2016,"1",12536
2017,"0",12536
2013,"5",12538
2014,"7",12538
2015,"7",12538
2016,"1",12538
2017,"3",12538
2019,"0",12538
2014,"0",12539
2015,"1",12539
2016,"3",12539
2017,"5",12539
2018,"1",12539
2017,"1",12541
2018,"0",12541
2019,"0",12541
2020,"0",12541
2017,"3",12542
2018,"7",12542
2019,"3",12542
2020,"2",12542
2017,"1",12543
2018,"0",12543
2019,"2",12543
2020,"2",12543
2017,"3",12544
2018,"3",12544
2019,"5",12544
2020,"6",12544
2017,"6",12546
2018,"4",12546
2019,"5",12546
2020,"6",12546
2017,"1",12547
2018,"2",12547
2019,"0",12547
2017,"0",12549
2019,"1",12549
2020,"1",12549
2017,"2",12550
2018,"0",12550
2019,"1",12550
2020,"0",12550
2017,"4",12551
2018,"2",12551
2019,"1",12551
2020,"5",12551
2017,"3",12552
2018,"0",12552
2019,"2",12552
2020,"4",12552
2017,"4",12553
2018,"7",12553
2019,"8",12553
2020,"0",12553
2017,"1",12554
2018,"2",12554
2019,"5",12554
2020,"7",12554
2017,"1",12556
2020,"2",12556
2011,"0",12557
2012,"2",12557
2013,"2",12557
2014,"2",12557
2015,"13",12557
2016,"2",12557
2017,"4",12557
2018,"0",12557
2008,"0",12559
2011,"3",12559
2012,"8",12559
2013,"5",12559
2014,"5",12559
2015,"8",12559
2016,"2",12559
2017,"7",12559
2006,"1",12560
2007,"2",12560
2008,"4",12560
2009,"3",12560
2010,"3",12560
2011,"4",12560
2012,"3",12560
2013,"2",12560
2014,"2",12560
2015,"2",12560
2016,"1",12560
2017,"1",12560
2008,"1",12561
2009,"1",12561
2010,"2",12561
2011,"6",12561
2012,"5",12561
2013,"7",12561
2014,"5",12561
2015,"6",12561
2016,"7",12561
2017,"2",12561
2013,"0",12562
2014,"0",12562
2015,"3",12562
2016,"5",12562
2017,"6",12562
2018,"3",12562
2019,"4",12562
2020,"1",12562
2014,"1",12563
2015,"3",12563
2016,"4",12563
2017,"2",12563
2018,"3",12563
2019,"5",12563
2020,"4",12563
2014,"1",12564
2015,"3",12564
2016,"7",12564
2017,"3",12564
2018,"3",12564
2019,"0",12564
2020,"1",12564
2014,"0",12565
2015,"1",12565
2016,"3",12565
2017,"6",12565
2018,"1",12565
2014,"0",12566
2015,"0",12566
2016,"3",12566
2017,"2",12566
2018,"6",12566
2019,"1",12566
2020,"2",12566
2014,"3",12567
2015,"4",12567
2016,"7",12567
2017,"5",12567
2018,"5",12567
2014,"4",12568
2015,"6",12568
2016,"7",12568
2018,"3",12568
2019,"7",12568
2020,"5",12568
2014,"4",12569
2015,"1",12569
2016,"7",12569
2017,"4",12569
2018,"7",12569
2019,"3",12569
2014,"3",12570
2015,"4",12570
2016,"2",12570
2017,"2",12570
2018,"0",12570
2014,"1",12571
2015,"2",12571
2016,"7",12571
2017,"6",12571
2018,"8",12571
2019,"8",12571
2020,"3",12571
2009,"2",12573
2010,"6",12573
2011,"8",12573
2012,"9",12573
2013,"5",12573
2014,"2",12573
2015,"0",12573
2016,"6",12573
2017,"6",12573
2018,"0",12573
2012,"5",12574
2013,"3",12574
2014,"4",12574
2015,"1",12574
2016,"3",12574
2017,"1",12574
2018,"0",12574
2019,"0",12574
2013,"1",12575
2015,"0",12575
2016,"2",12575
2018,"4",12575
2019,"4",12575
2020,"0",12575
2013,"1",12576
2014,"6",12576
2015,"1",12576
2016,"5",12576
2017,"2",12576
2018,"4",12576
2019,"0",12576
2017,"4",12577
2018,"11",12577
2020,"5",12577
2017,"2",12579
2018,"1",12579
2017,"1",12580
2018,"5",12580
2019,"5",12580
2020,"1",12580
2016,"0",12582
2017,"0",12582
2016,"1",12584
2017,"1",12584
2018,"2",12584
2019,"2",12584
2017,"0",12585
2018,"0",12585
2019,"2",12585
2020,"0",12585
2013,"1",12586
2014,"2",12586
2015,"1",12586
2016,"2",12586
2017,"3",12586
2018,"2",12586
2019,"2",12586
2016,"0",12587
2017,"0",12587
2017,"2",12588
2018,"1",12588
2020,"1",12588
2017,"2",12589
2018,"3",12589
2019,"3",12589
2020,"0",12589
2017,"2",12590
2018,"1",12590
2019,"1",12590
2020,"3",12590
2017,"0",12593
2018,"0",12593
2019,"0",12593
2020,"2",12593
2017,"3",12594
2018,"9",12594
2019,"10",12594
2020,"3",12594
2017,"0",12595
2018,"0",12595
2017,"0",12597
2018,"0",12597
2017,"1",12598
2019,"3",12598
2017,"1",12600
2018,"0",12600
2017,"0",12601
2017,"1",12602
2018,"1",12602
2020,"0",12602
2017,"0",12603
2018,"2",12603
2019,"2",12603
2020,"4",12603
2017,"0",12604
2018,"0",12604
2020,"0",12604
2017,"0",12605
2018,"0",12605
2019,"0",12605
2020,"0",12605
2017,"0",12608
2017,"1",12609
2018,"1",12609
2017,"2",12610
2018,"3",12610
2019,"8",12610
2020,"6",12610
2017,"3",12611
2018,"2",12611
2020,"1",12611
2017,"3",12612
2018,"6",12612
2019,"5",12612
2020,"3",12612
2017,"1",12614
2018,"2",12614
2019,"1",12614
2020,"0",12614
2017,"3",12615
2018,"6",12615
2019,"12",12615
2020,"13",12615
2007,"0",12616
2008,"0",12616
2009,"1",12616
2010,"3",12616
2011,"1",12616
2012,"0",12616
2013,"0",12616
2014,"1",12616
2015,"0",12616
2016,"0",12616
2017,"0",12616
2010,"2",12617
2014,"Missed season - Injured (torn ACL and MCL)",12617
2016,"2",12617
2017,"7",12617
2011,"0",12618
2012,"0",12618
2014,"2",12618
2015,"6",12618
2016,"2",12618
2017,"1",12618
2018,"0",12618
2012,"2",12619
2013,"2",12619
2014,"3",12619
2015,"6",12619
2016,"2",12619
2017,"2",12619
2018,"4",12619
2019,"0",12619
2013,"1",12621
2014,"0",12621
2015,"1",12621
2016,"0",12621
2017,"1",12621
2018,"1",12621
2019,"1",12621
2020,"2",12621
2014,"1",12622
2015,"3",12622
2016,"1",12622
2017,"2",12622
2018,"0",12622
2017,"2",12623
2018,"0",12623
2019,"0",12623
2017,"1",12624
2018,"5",12624
2019,"4",12624
2020,"7",12624
2017,"3",12626
2018,"3",12626
2017,"3",12627
2018,"0",12627
2019,"1",12627
2020,"0",12627
2017,"2",12628
2018,"8",12628
2019,"7",12628
2020,"7",12628
2017,"3",12629
2018,"5",12629
2019,"6",12629
2020,"4",12629
2017,"1",12630
2018,"0",12630
2019,"0",12630
2020,"0",12630
2017,"3",12631
2018,"3",12631
2019,"1",12631
2020,"2",12631
2017,"1",12632
2018,"1",12632
2019,"1",12632
2020,"2",12632
2017,"1",12633
2018,"2",12633
2019,"1",12633
2020,"1",12633
2017,"0",12634
2018,"3",12634
2019,"3",12634
2020,"2",12634
2017,"0",12635
2018,"0",12635
2017,"1",12636
2018,"2",12636
2019,"6",12636
2020,"7",12636
2017,"4",12637
2018,"7",12637
2019,"5",12637
2020,"7",12637
2017,"0",12638
2017,"0",12640
2018,"0",12640
2020,"0",12640
2017,"0",12641
2018,"0",12641
2016,"6",12642
2017,"10",12642
2018,"3",12642
2019,"8",12642
2020,"9",12642
2017,"1",12643
2018,"0",12643
2020,"0",12643
2017,"0",12645
2018,"1",12645
2019,"2",12645
2020,"2",12645
2017,"0",12647
2019,"0",12647
2017,"0",12649
2018,"0",12649
2019,"1",12649
2020,"1",12649
2017,"0",12651
2018,"0",12651
2019,"0",12651
2020,"0",12651
2017,"1",12652
2008,"5",12657
2009,"9",12657
2011,"0",12657
2012,"9",12657
2014,"12",12657
2015,"4",12657
2016,"0",12657
2017,"2",12657
2018,"0",12657
2012,"3",12658
2013,"4",12658
2014,"1",12658
2015,"5",12658
2016,"5",12658
2017,"2",12658
2012,"0",12659
2014,"4",12659
2015,"3",12659
2016,"4",12659
2017,"2",12659
2012,"0",12660
2013,"1",12660
2014,"1",12660
2015,"2",12660
2016,"3",12660
2017,"1",12660
2013,"8",12661
2014,"6",12661
2015,"6",12661
2016,"1",12661
2017,"2",12661
2018,"1",12661
2017,"0",12662
2018,"0",12662
2017,"1",12664
2018,"1",12664
2019,"0",12664
2017,"0",12665
2017,"2",12667
2018,"0",12667
2019,"4",12667
2020,"2",12667
2017,"0",12668
2018,"3",12668
2019,"1",12668
2020,"4",12668
2013,"1",12669
2014,"2",12669
2015,"1",12669
2016,"0",12669
2017,"0",12669
2018,"0",12669
2019,"0",12669
2020,"1",12669
2017,"0",12670
2017,"3",12672
2018,"2",12672
2019,"2",12672
2020,"1",12672
2017,"1",12673
2018,"2",12673
2019,"1",12673
2017,"0",12674
2017,"5",12676
2018,"4",12676
2019,"5",12676
2020,"3",12676
2017,"0",12677
2017,"1",12678
2018,"0",12678
2017,"0",12681
2017,"0",12682
2018,"0",12682
2020,"1",12682
2014,"3",12683
2015,"4",12683
2016,"2",12683
2017,"2",12683
2018,"0",12683
2017,"0",12685
2014,"4",12686
2015,"6",12686
2017,"6",12686
2019,"10",12686
2020,"6",12686
2017,"1",12687
2018,"1",12687
2019,"1",12687
2017,"2",12692
2018,"9",12692
2019,"10",12692
2020,"8",12692
2017,"0",12695
2018,"0",12695
2012,"0",12697
2013,"1",12697
2014,"1",12697
2016,"0",12697
2017,"0",12697
2018,"1",12697
2019,"0",12697
2007,"0",12698
2008,"0",12698
2009,"1",12698
2010,"3",12698
2011,"1",12698
2012,"0",12698
2013,"0",12698
2014,"1",12698
2015,"0",12698
2016,"0",12698
2017,"0",12698
2017,"1",12699
2018,"0",12699
2019,"0",12699
2020,"0",12699
2009,"7",12700
2010,"8",12700
2011,"2",12700
2012,"4",12700
2013,"1",12700
2014,"6",12700
2015,"5",12700
2016,"6",12700
2017,"1",12700
2011,"1",12701
2012,"1",12701
2013,"1",12701
2014,"3",12701
2015,"4",12701
2016,"1",12701
2017,"7",12701
2018,"2",12701
2019,"1",12701
2007,"1",12703
2008,"4",12703
2009,"1",12703
2010,"4",12703
2011,"2",12703
2012,"2",12703
2013,"3",12703
2014,"2",12703
2015,"1",12703
2016,"2",12703
2017,"2",12703
2018,"2",12703
2019,"1",12703
2012,"7",12704
2013,"7",12704
2014,"0",12704
2015,"4",12704
2016,"12",12704
2017,"7",12704
2018,"5",12704
2019,"3",12704
2013,"1",12705
2015,"6",12705
2016,"1",12705
2017,"1",12705
2010,"1",12706
2011,"6",12706
2012,"5",12706
2013,"0",12706
2015,"2",12706
2016,"2",12706
2017,"1",12706
2018,"2",12706
2019,"1",12706
2006,"8",12707
2007,"9",12707
2008,"11",12707
2013,"11",12707
2014,"12",12707
2015,"7",12707
2016,"10",12707
2017,"7",12707
2011,"0",12708
2012,"0",12708
2013,"1",12708
2014,"0",12708
2015,"1",12708
2016,"0",12708
2017,"1",12708
2018,"1",12708
2019,"0",12708
2020,"0",12708
2013,"1",12710
2014,"1",12710
2015,"2",12710
2016,"3",12710
2017,"1",12710
2018,"3",12710
2019,"2",12710
2020,"1",12710
2012,"3",12711
2013,"7",12711
2014,"8",12711
2015,"10",12711
2016,"6",12711
2017,"8",12711
2018,"7",12711
2020,"14",12711
2011,"1",12712
2012,"1",12712
2013,"0",12712
2014,"3",12712
2015,"1",12712
2016,"0",12712
2017,"0",12712
2018,"1",12712
2019,"0",12712
2020,"1",12712
2012,"0",12713
2013,"1",12713
2014,"2",12713
2015,"1",12713
2016,"1",12713
2017,"2",12713
2004,"0",12714
2005,"3",12714
2006,"2",12714
2007,"4",12714
2008,"5",12714
2009,"3",12714
2010,"3",12714
2011,"2",12714
2012,"3",12714
2013,"2",12714
2014,"2",12714
2015,"2",12714
2016,"2",12714
2017,"2",12714
2018,"1",12714
2014,"2",12715
2015,"9",12715
2016,"6",12715
2017,"1",12715
2018,"1",12715
2015,"0",12716
2016,"0",12716
2017,"0",12716
2014,"0",12717
2015,"1",12717
2016,"2",12717
2017,"3",12717
2018,"3",12717
2019,"1",12717
2020,"4",12717
2015,"9",12718
2017,"1",12718
2018,"6",12718
2019,"5",12718
2020,"6",12718
2004,"8",12719
2005,"9",12719
2006,"4",12719
2007,"7",12719
2008,"7",12719
2009,"7",12719
2010,"7",12719
2011,"9",12719
2012,"9",12719
2013,"16",12719
2014,"7",12719
2015,"8",12719
2016,"5",12719
2017,"7",12719
2016,"5",12720
2017,"6",12720
2018,"3",12720
2019,"0",12720
2020,"0",12720
2001,"4",12721
2002,"2",12721
2005,"4",12721
2006,"4",12721
2007,"4",12721
2011,"5",12721
2012,"3",12721
2013,"3",12721
2014,"3",12721
2015,"3",12721
2016,"3",12721
2017,"4",12721
2009,"6",12722
2010,"9",12722
2011,"8",12722
2012,"5",12722
2014,"6",12722
2015,"2",12722
2016,"0",12722
2018,"0",12722
2011,"1",12724
2012,"7",12724
2013,"3",12724
2014,"6",12724
2015,"1",12724
2016,"1",12724
2017,"2",12724
2012,"0",12725
2014,"1",12725
2015,"3",12725
2016,"0",12725
2017,"0",12725
2011,"7",12727
2012,"8",12727
2013,"6",12727
2014,"7",12727
2015,"7",12727
2017,"2",12727
2018,"4",12727
2012,"5",12728
2013,"9",12728
2014,"5",12728
2015,"3",12728
2016,"4",12728
2017,"5",12728
2012,"0",12729
2013,"4",12729
2014,"1",12729
2015,"2",12729
2016,"4",12729
2017,"14",12729
2018,"9",12729
2019,"4",12729
2020,"0",12729
2013,"3",12730
2014,"6",12730
2015,"2",12730
2016,"1",12730
2017,"4",12730
2018,"7",12730
2019,"1",12730
2020,"3",12730
2014,"1",12731
2015,"6",12731
2016,"1",12731
2017,"7",12731
2018,"2",12731
2013,"0",12732
2014,"7",12732
2015,"5",12732
2016,"2",12732
2017,"5",12732
2018,"7",12732
2019,"4",12732
2020,"1",12732
2013,"0",12733
2014,"5",12733
2015,"3",12733
2016,"4",12733
2017,"3",12733
2018,"1",12733
2019,"1",12733
2014,"1",12734
2015,"1",12734
2016,"1",12734
2017,"1",12734
2018,"1",12734
2019,"1",12734
2013,"0",12735
2014,"1",12735
2015,"0",12735
2016,"1",12735
2017,"0",12735
2015,"0",12736
2016,"1",12736
2017,"1",12736
2018,"1",12736
2015,"1",12737
2016,"0",12737
2017,"0",12737
2018,"1",12737
2009,"2",12738
2010,"1",12738
2011,"1",12738
2012,"0",12738
2013,"0",12738
2018,"2",12738
2016,"2",12739
2017,"2",12739
2018,"2",12739
2019,"7",12739
2020,"7",12739
2017,"1",12741
2018,"1",12741
2019,"1",12741
2020,"0",12741
2012,"0",12742
2013,"1",12742
2014,"5",12742
2015,"3",12742
2016,"2",12742
2017,"3",12742
2018,"6",12742
2019,"2",12742
2020,"2",12742
2010,"2",12743
2011,"4",12743
2012,"5",12743
2013,"4",12743
2014,"3",12743
2015,"2",12743
2016,"4",12743
2017,"0",12743
2019,"0",12743
2020,"0",12743
2013,"3",12744
2014,"4",12744
2015,"2",12744
2016,"1",12744
2017,"1",12744
2018,"1",12744
2019,"1",12744
2020,"0",12744
2013,"0",12745
2014,"2",12745
2015,"4",12745
2016,"6",12745
2017,"3",12745
2018,"6",12745
2019,"6",12745
2020,"2",12745
2014,"1",12746
2015,"4",12746
2016,"4",12746
2017,"3",12746
2018,"6",12746
2019,"6",12746
2020,"6",12746
2014,"3",12747
2015,"5",12747
2016,"3",12747
2017,"5",12747
2018,"3",12747
